"source id","target id","label"
"Q2360335","Q2134825","episode_follows"
"Q2364567","Q2524188","episode_follows"
"Q2524188","Q744652","episode_follows"
"Q2620129","Q1916626","episode_follows"
"Q2664096","Q2984502","episode_follows"
"Q2704591","Q2674495","episode_follows"
"Q2785404","Q2653668","episode_follows"
"Q2811418","Q2646751","episode_follows"
"Q2843483","Q2004297","episode_follows"
"Q2890937","Q7773920","episode_follows"
"Q2891237","Q6025158","episode_follows"
"Q2936269","Q2704591","episode_follows"
"Q3018316","Q2996346","episode_follows"
"Q3107459","Q926323","episode_follows"
"Q3177733","Q3078761","episode_follows"
"Q3205380","Q3204716","episode_follows"
"Q3231770","Q3231807","episode_follows"
"Q3231778","Q1102231","episode_follows"
"Q3231803","Q3435716","episode_follows"
"Q3232629","Q3231770","episode_follows"
"Q3272694","Q7732278","episode_follows"
"Q3435679","Q901789","episode_follows"
"Q3435829","Q3444395","episode_follows"
"Q3436313","Q3231795","episode_follows"
"Q3441800","Q3441864","episode_follows"
"Q3441829","Q3441872","episode_follows"
"Q3444444","Q3444506","episode_follows"
"Q3444444","Q3507037","episode_follows"
"Q3487183","Q3487489","episode_follows"
"Q3487393","Q3488424","episode_follows"
"Q3487403","Q4747498","episode_follows"
"Q3487442","Q622282","episode_follows"
"Q3487448","Q3488866","episode_follows"
"Q3487454","Q3488463","episode_follows"
"Q3487477","Q3487169","episode_follows"
"Q3487489","Q3488489","episode_follows"
"Q3488424","Q3487187","episode_follows"
"Q3488463","Q1136084","episode_follows"
"Q3488489","Q3488820","episode_follows"
"Q3488828","Q3312529","episode_follows"
"Q3494387","Q1935547","episode_follows"
"Q3496852","Q7732182","episode_follows"
"Q3506742","Q3506683","episode_follows"
"Q3511648","Q8037123","episode_follows"
"Q3544187","Q2785404","episode_follows"
"Q4486161","Q6035948","episode_follows"
"Q4658162","Q3177080","episode_follows"
"Q4672505","Q4857904","episode_follows"
"Q4709451","Q7757988","episode_follows"
"Q4792566","Q7713246","episode_follows"
"Q4825905","Q125917","episode_follows"
"Q4884981","Q7757264","episode_follows"
"Q5021681","Q6011950","episode_follows"
"Q5071858","Q5896757","episode_follows"
"Q5099345","Q5447098","episode_follows"
"Q5114390","Q7677716","episode_follows"
"Q5136591","Q5267117","episode_follows"
"Q5142258","Q7688450","episode_follows"
"Q5158470","Q7291955","episode_follows"
"Q5178161","Q7730324","episode_follows"
"Q5186601","Q7314269","episode_follows"
"Q5221208","Q3487421","episode_follows"
"Q5223237","Q4926829","episode_follows"
"Q5256188","Q6659370","episode_follows"
"Q5267117","Q7776238","episode_follows"
"Q5281321","Q16744119","episode_follows"
"Q5282602","Q5282901","episode_follows"
"Q5287295","Q5003795","episode_follows"
"Q5305772","Q7734869","episode_follows"
"Q5384474","Q11863377","episode_follows"
"Q5422355","Q7673930","episode_follows"
"Q5422369","Q5308319","episode_follows"
"Q5422700","Q1016685","episode_follows"
"Q5423474","Q7734822","episode_follows"
"Q5436666","Q5251542","episode_follows"
"Q5467020","Q7752695","episode_follows"
"Q5467149","Q7716357","episode_follows"
"Q5467482","Q4817884","episode_follows"
"Q5477914","Q7722230","episode_follows"
"Q5504409","Q4825905","episode_follows"
"Q5510689","Q7317572","episode_follows"
"Q5582927","Q5097656","episode_follows"
"Q5598039","Q4966112","episode_follows"
"Q5655423","Q7379029","episode_follows"
"Q5890492","Q16744191","episode_follows"
"Q5899622","Q7092425","episode_follows"
"Q5944738","Q897951","episode_follows"
"Q5988287","Q7033484","episode_follows"
"Q5990802","Q7248535","episode_follows"
"Q6010920","Q7751507","episode_follows"
"Q6025158","Q5768440","episode_follows"
"Q6033783","Q5467482","episode_follows"
"Q6036887","Q8038644","episode_follows"
"Q6059765","Q7764112","episode_follows"
"Q6539456","Q390014","episode_follows"
"Q6544922","Q5509836","episode_follows"
"Q6544989","Q7142921","episode_follows"
"Q6659370","Q3511657","episode_follows"
"Q6675418","Q7763836","episode_follows"
"Q6748463","Q5142258","episode_follows"
"Q7033193","Q5899622","episode_follows"
"Q7033819","Q4936885","episode_follows"
"Q7049114","Q370412","episode_follows"
"Q7062763","Q16744066","episode_follows"
"Q7091790","Q7836540","episode_follows"
"Q7092819","Q5434517","episode_follows"
"Q7135031","Q6033783","episode_follows"
"Q7142921","Q5436666","episode_follows"
"Q7144754","Q7773130","episode_follows"
"Q7165351","Q16744084","episode_follows"
"Q7247600","Q6090638","episode_follows"
"Q7250266","Q7313969","episode_follows"
"Q7250287","Q5265257","episode_follows"
"Q7291955","Q8050895","episode_follows"
"Q7294386","Q7714639","episode_follows"
"Q7300960","Q4880330","episode_follows"
"Q7305751","Q6010920","episode_follows"
"Q7315703","Q7857147","episode_follows"
"Q7316518","Q8057703","episode_follows"
"Q7379022","Q12036362","episode_follows"
"Q7379029","Q4672505","episode_follows"
"Q7431504","Q7311060","episode_follows"
"Q7462541","Q5433061","episode_follows"
"Q7621339","Q4540538","episode_follows"
"Q7673930","Q7992626","episode_follows"
"Q7684563","Q5428381","episode_follows"
"Q7713246","Q7336981","episode_follows"
"Q7714891","Q5142384","episode_follows"
"Q7716357","Q7729055","episode_follows"
"Q7722096","Q7621339","episode_follows"
"Q7723031","Q5457585","episode_follows"
"Q7729572","Q7772167","episode_follows"
"Q7730545","Q5422355","episode_follows"
"Q7732182","Q4942782","episode_follows"
"Q7732278","Q5418604","episode_follows"
"Q7740379","Q16744047","episode_follows"
"Q7743099","Q12059643","episode_follows"
"Q7753998","Q16743891","episode_follows"
"Q7756243","Q5242724","episode_follows"
"Q7756695","Q5174778","episode_follows"
