"source id","target id","label"
"Q3231807","Q16290","episode_part_of"
"Q3231807","Q978153","episode_part_of"
"Q3239271","Q978153","episode_part_of"
"Q3275179","Q604559","episode_part_of"
"Q3312529","Q3468578","episode_part_of"
"Q3435716","Q978153","episode_part_of"
"Q3441872","Q604559","episode_part_of"
"Q3444395","Q978153","episode_part_of"
"Q3444400","Q978153","episode_part_of"
"Q3444431","Q604559","episode_part_of"
"Q3444454","Q978153","episode_part_of"
"Q3444480","Q978153","episode_part_of"
"Q3487187","Q3468578","episode_part_of"
"Q3487379","Q3468578","episode_part_of"
"Q3487437","Q747598","episode_part_of"
"Q3487459","Q3468783","episode_part_of"
"Q3487465","Q3468578","episode_part_of"
"Q3496615","Q3469077","episode_part_of"
"Q3497290","Q604559","episode_part_of"
"Q3507025","Q5204631","episode_part_of"
"Q3507047","Q3468783","episode_part_of"
"Q3507079","Q3468783","episode_part_of"
"Q3507090","Q5204631","episode_part_of"
"Q4540538","Q3730026","episode_part_of"
"Q4656785","Q733620","episode_part_of"
"Q4659524","Q3730022","episode_part_of"
"Q4860559","Q3730032","episode_part_of"
"Q4880330","Q3468788","episode_part_of"
"Q4917094","Q733620","episode_part_of"
"Q4926755","Q3730032","episode_part_of"
"Q4936845","Q3468897","episode_part_of"
"Q4936885","Q3730033","episode_part_of"
"Q4942782","Q3468790","episode_part_of"
"Q4949851","Q3468898","episode_part_of"
"Q4966112","Q3730030","episode_part_of"
"Q4973426","Q3468897","episode_part_of"
"Q5003795","Q3730022","episode_part_of"
"Q5036940","Q5204631","episode_part_of"
"Q5124470","Q3468785","episode_part_of"
"Q5139940","Q3468788","episode_part_of"
"Q5177009","Q3730030","episode_part_of"
"Q5178967","Q3730026","episode_part_of"
"Q5221200","Q747598","episode_part_of"
"Q5231126","Q3468901","episode_part_of"
"Q5247250","Q3468582","episode_part_of"
"Q5283895","Q3468898","episode_part_of"
"Q5307890","Q3730033","episode_part_of"
"Q5312248","Q5204631","episode_part_of"
"Q5418604","Q3468790","episode_part_of"
"Q5428381","Q733620","episode_part_of"
"Q5428493","Q3465791","episode_part_of"
"Q5432663","Q3468788","episode_part_of"
"Q5433061","Q3468785","episode_part_of"
"Q5447098","Q3730026","episode_part_of"
"Q5454276","Q3469077","episode_part_of"
"Q5457585","Q3468788","episode_part_of"
"Q5518088","Q3468901","episode_part_of"
"Q5681083","Q610142","episode_part_of"
"Q5692366","Q3468785","episode_part_of"
"Q5743163","Q3465791","episode_part_of"
"Q5768440","Q3468897","episode_part_of"
"Q5896757","Q461787","episode_part_of"
"Q6011950","Q3730022","episode_part_of"
"Q6046260","Q3469077","episode_part_of"
"Q6270441","Q733620","episode_part_of"
"Q6296296","Q3469077","episode_part_of"
"Q6495479","Q3730030","episode_part_of"
"Q6545463","Q3468582","episode_part_of"
"Q6553367","Q3730033","episode_part_of"
"Q6655128","Q3730032","episode_part_of"
"Q6940423","Q3730032","episode_part_of"
"Q7033484","Q3468901","episode_part_of"
"Q7111082","Q3468897","episode_part_of"
"Q7180525","Q3469077","episode_part_of"
"Q7203395","Q3468580","episode_part_of"
"Q7239746","Q3469077","episode_part_of"
"Q7248535","Q5204631","episode_part_of"
"Q7249457","Q3468582","episode_part_of"
"Q7301329","Q733620","episode_part_of"
"Q7311060","Q733620","episode_part_of"
"Q7317572","Q3468901","episode_part_of"
"Q7336981","Q3468580","episode_part_of"
"Q7443179","Q733620","episode_part_of"
"Q7490690","Q3730033","episode_part_of"
"Q7490705","Q3468897","episode_part_of"
"Q7620128","Q3468898","episode_part_of"
"Q7633644","Q3468901","episode_part_of"
"Q7647180","Q3730032","episode_part_of"
"Q7688450","Q3468582","episode_part_of"
"Q7691829","Q461787","episode_part_of"
"Q7712702","Q3468785","episode_part_of"
"Q7722230","Q733620","episode_part_of"
"Q7729055","Q3730022","episode_part_of"
"Q7731917","Q3730026","episode_part_of"
"Q7733795","Q3730030","episode_part_of"
"Q7736403","Q3730029","episode_part_of"
"Q7739036","Q3730032","episode_part_of"
"Q7744356","Q3730029","episode_part_of"
"Q7748511","Q3468901","episode_part_of"
"Q7749576","Q461787","episode_part_of"
"Q7750266","Q3468580","episode_part_of"
"Q7759084","Q3468897","episode_part_of"
"Q7765426","Q461787","episode_part_of"
"Q7773066","Q3730033","episode_part_of"
"Q7776238","Q3468901","episode_part_of"
"Q7807780","Q3468790","episode_part_of"
"Q7834056","Q3468790","episode_part_of"
"Q7847507","Q733620","episode_part_of"
"Q7884883","Q3468983","episode_part_of"
"Q7941907","Q5204631","episode_part_of"
"Q7991486","Q3730026","episode_part_of"
"Q7992626","Q3730026","episode_part_of"
"Q7993981","Q3468580","episode_part_of"
"Q7997343","Q461787","episode_part_of"
"Q7997416","Q3468790","episode_part_of"
"Q8037123","Q3468788","episode_part_of"
"Q8038644","Q461787","episode_part_of"
"Q8050895","Q3730029","episode_part_of"
"Q8057703","Q461787","episode_part_of"
"Q8069524","Q610142","episode_part_of"
"Q12036362","Q3468580","episode_part_of"
"Q12041492","Q3468580","episode_part_of"
"Q12059643","Q3468580","episode_part_of"
"Q13479268","Q3730032","episode_part_of"
"Q14643756","Q3730030","episode_part_of"
"Q16744016","Q610142","episode_part_of"
"Q16744084","Q3730026","episode_part_of"
"Q16744120","Q3468983","episode_part_of"
"Q16744156","Q3730026","episode_part_of"
"Q16744188","Q461787","episode_part_of"
"Q20912","Q747598","episode_part_of"
"Q428500","Q3469077","episode_part_of"
"Q511593","Q733620","episode_part_of"
"Q644743","Q664160","episode_part_of"
"Q652999","Q978153","episode_part_of"
"Q661255","Q3465791","episode_part_of"
"Q762939","Q3465790","episode_part_of"
"Q866375","Q3468898","episode_part_of"
"Q974108","Q747598","episode_part_of"
"Q1141170","Q733620","episode_part_of"
"Q1187077","Q747598","episode_part_of"
"Q1935547","Q664160","episode_part_of"
"Q1973469","Q3465790","episode_part_of"
"Q1974429","Q3465790","episode_part_of"
"Q1994530","Q3468898","episode_part_of"
"Q2121683","Q3465791","episode_part_of"
"Q2134825","Q3465790","episode_part_of"
"Q2158401","Q3730022","episode_part_of"
"Q2360335","Q3465790","episode_part_of"
"Q2364567","Q3465790","episode_part_of"
"Q2524188","Q3465790","episode_part_of"
"Q2620129","Q664160","episode_part_of"
"Q2629417","Q380519","episode_part_of"
"Q2664096","Q747598","episode_part_of"
"Q2704591","Q664160","episode_part_of"
"Q2785404","Q664160","episode_part_of"
"Q2811418","Q610142","episode_part_of"
"Q2843483","Q664160","episode_part_of"
"Q2890937","Q3468897","episode_part_of"
"Q2891237","Q3468897","episode_part_of"
"Q2936269","Q664160","episode_part_of"
"Q3018316","Q610142","episode_part_of"
"Q3107459","Q747598","episode_part_of"
"Q3177733","Q610142","episode_part_of"
"Q3205380","Q610142","episode_part_of"
"Q3231770","Q978153","episode_part_of"
"Q3231778","Q978153","episode_part_of"
"Q3231803","Q978153","episode_part_of"
"Q3232629","Q978153","episode_part_of"
"Q3272694","Q3468790","episode_part_of"
"Q3435679","Q978153","episode_part_of"
"Q3435829","Q978153","episode_part_of"
"Q3436313","Q978153","episode_part_of"
"Q3441800","Q604559","episode_part_of"
"Q3441829","Q604559","episode_part_of"
"Q3444444","Q604559","episode_part_of"
"Q3487183","Q3468783","episode_part_of"
"Q3487393","Q3468578","episode_part_of"
"Q3487403","Q3468578","episode_part_of"
"Q3487442","Q747598","episode_part_of"
"Q3487448","Q3468783","episode_part_of"
"Q3487454","Q3468578","episode_part_of"
"Q3487477","Q3468578","episode_part_of"
"Q3487489","Q3468783","episode_part_of"
"Q3488424","Q3468578","episode_part_of"
"Q3488463","Q3468578","episode_part_of"
"Q3488489","Q3468783","episode_part_of"
"Q3488828","Q3468578","episode_part_of"
"Q3494387","Q664160","episode_part_of"
"Q3496852","Q3468790","episode_part_of"
"Q3506742","Q3468783","episode_part_of"
"Q3511648","Q3468788","episode_part_of"
"Q3511648","Q3730029","episode_part_of"
"Q3544187","Q664160","episode_part_of"
"Q4486161","Q3468582","episode_part_of"
"Q4658162","Q3468790","episode_part_of"
"Q4672505","Q3468897","episode_part_of"
"Q4792566","Q3468580","episode_part_of"
"Q4825905","Q3730033","episode_part_of"
"Q5021681","Q3730022","episode_part_of"
"Q5071858","Q461787","episode_part_of"
"Q5099345","Q3730026","episode_part_of"
"Q5114390","Q3730026","episode_part_of"
"Q5136591","Q3468901","episode_part_of"
"Q5142258","Q3468582","episode_part_of"
"Q5158470","Q3730029","episode_part_of"
"Q5178161","Q3730030","episode_part_of"
"Q5186601","Q3730033","episode_part_of"
"Q5221208","Q747598","episode_part_of"
"Q5223237","Q3730030","episode_part_of"
"Q5256188","Q3730029","episode_part_of"
"Q5267117","Q3468901","episode_part_of"
"Q5281321","Q3468983","episode_part_of"
"Q5282602","Q3468788","episode_part_of"
"Q5287295","Q3730022","episode_part_of"
"Q5305772","Q5204631","episode_part_of"
"Q5384474","Q3468785","episode_part_of"
"Q5422355","Q3730026","episode_part_of"
"Q5422369","Q3730030","episode_part_of"
"Q5422700","Q3465791","episode_part_of"
"Q5423474","Q610142","episode_part_of"
"Q5436666","Q3468785","episode_part_of"
"Q5467020","Q3468897","episode_part_of"
"Q5467149","Q3730022","episode_part_of"
"Q5467482","Q3469077","episode_part_of"
"Q5477914","Q733620","episode_part_of"
"Q5504409","Q3730033","episode_part_of"
"Q5510689","Q3468901","episode_part_of"
"Q5582927","Q3730032","episode_part_of"
"Q5598039","Q3730030","episode_part_of"
"Q5655423","Q3468897","episode_part_of"
"Q5890492","Q3730033","episode_part_of"
"Q5899622","Q3730029","episode_part_of"
"Q5944738","Q3730029","episode_part_of"
"Q5988287","Q3468901","episode_part_of"
"Q5990802","Q5204631","episode_part_of"
"Q6010920","Q3468901","episode_part_of"
"Q6025158","Q3468897","episode_part_of"
"Q6033783","Q3469077","episode_part_of"
"Q6036887","Q461787","episode_part_of"
"Q6059765","Q3468580","episode_part_of"
"Q6539456","Q3469077","episode_part_of"
"Q6544922","Q3730032","episode_part_of"
"Q6544989","Q3468785","episode_part_of"
"Q6659370","Q3730029","episode_part_of"
"Q6675418","Q3730022","episode_part_of"
"Q6748463","Q3468582","episode_part_of"
"Q7033193","Q3730030","episode_part_of"
"Q7033819","Q3730033","episode_part_of"
"Q7049114","Q3468582","episode_part_of"
"Q7062763","Q3730030","episode_part_of"
